Conservancy,Transect_Plot,Quadrat_position,Date,family.ORIG,Species,...7,...8,Species.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name
Olchoro,OLCT1P5G,South,14/11/2024,Poaceae,Panicum poaeoides Stapf,NA,NA,Panicum poaeoides Stapf,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,1955,1,wfo-0000896810,urn:lsid:ipni.org:names:225085-2,440116,Sacciolepis indica,species,wfo-4000033735,Chase,Poaceae,,,,Sacciolepis,,indica,,species,Valid,Proc. Biol. Soc. Washington 21: 8 (1908),Accepted,,,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (L.) Chase to Chase, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-440116 >The Plant List v.1.1.</",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225085-2,The Poaceae TEN,A,kew-440116,,TRUE,Synonym,wfo-0000885734,Panicum phleoides
Olchoro,OLCT1P5G,South,14/11/2024,Poaceae,Panicum poaeoides Stapf,NA,NA,Panicum poaeoides Stapf,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,1955,2,wfo-0000885808,urn:lsid:ipni.org:names:412708-1,429841,Panicum pooides,species,wfo-4000027882,Stapf,Poaceae,,,,Panicum,,pooides,,species,Valid,Fl. Trop. Afr. 9: 681 (1920),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Fl. Trop. Afr. [Oliver et al.] 9(4): 681. 1920 [5 Aug 1920] to Fl. Trop. Afr. 9: 681 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:412708-1,The Poaceae TEN,A,kew-429841,,FALSE,,,
Olchoro,OLCT1P5G,South,14/11/2024,Poaceae,Eragrostis,NA,NA,Eragrostis sp.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1956,1,wfo-4000013668,urn:lsid:ipni.org:names:30000628-2,40004497,Eragrostis,genus,wfo-7000000483,Wolf,Poaceae,,,,Eragrostis,,,,genus,Valid,Gen. Pl. : 23 (1776),Accepted,,,NA,"Source in seed data: TPL1.1 Update namepublishedIn from Gen. Pl. 23. 1776. to Gen. Pl. : 23 (1776), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Poaceae/Eragrostis/ ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30000628-2,The Poaceae TEN,A,,,FALSE,,,
Olchoro,OLCT1P5G,South,14/11/2024,Acanthaceae,Dyschoriste radicans Nees,NA,NA,Dyschoriste radicans Nees,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1957,1,wfo-0000658381,urn:lsid:ipni.org:names:48192-1,907824,Dyschoriste radicans,species,wfo-4000012822,Nees,Acanthaceae,,,,Dyschoriste,,radicans,,species,Valid,Prodr.  11: 106 (1847),Accepted,,wfo-0000400904,NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Hochst. ex A.Rich.) Nees to Nees, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2779765 >The Plan",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:48190-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2779765,,FALSE,,,
Olchoro,OLCT1P5G,South,14/11/2024,Fabaceae,Indigofera schimperi Jaub. & Spach var. schimperi,NA,NA,Indigofera schimperi Jaub. & Spach var. schimperi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,29,1958,1,wfo-0000195045,urn:lsid:ipni.org:names:499959-1,4166,Indigofera schimperi,species,wfo-4000019058,Jaub. & Spach,Fabaceae,Papilionoideae,,,Indigofera,,schimperi,,species,Valid,Ill. Pl. Orient. 5: 94 (1856),Accepted,,,NA,"Source in seed data: ildis Update namepublishedIn from Ill. Pl. Orient. 5(49): 94, t. 484. 1856 [Aug 1856] to Ill. Pl. Orient. 5: 94 (1856), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://www.legumedata.org/taxonomy/taxon/2864669,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-4166,,FALSE,,,
Olchoro,OLCT1P5G,East,14/11/2024,Poaceae,Themeda triandra Forssk.,NA,NA,Themeda triandra Forssk.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,1959,1,wfo-0000903590,urn:lsid:ipni.org:names:424214-1,446468,Themeda triandra,species,wfo-4000038151,Forssk.,Poaceae,,,,Themeda,,triandra,,species,Valid,Fl. Aegypt.-Arab. : 178 (1775),Accepted,,,NA,"Source in seed data: wcs Updated namepublishedIn from Fl. Aegypt.-Arab. 178 1775 to Fl. Aegypt.-Arab. 178. 1775 [1 Oct 1775] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:424213-1,The Poaceae TEN,A,kew-446468,,FALSE,,,
Olchoro,OLCT1P5G,East,14/11/2024,Poaceae,Sporobolus pyramidalis P.Beauv.,NA,NA,Sporobolus pyramidalis P.Beauv.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,9,1960,1,wfo-0000901418,urn:lsid:ipni.org:names:422898-1,444421,Sporobolus pyramidalis,species,wfo-4000036182,P.Beauv.,Poaceae,,,,Sporobolus,,pyramidalis,,species,Valid,Fl. Oware 2: 36 (1816),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Fl. Oware 2: 36 1816 to Fl. Oware 2: 36 (1816), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-444421 >The Pl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:422898-1,The Poaceae TEN,A,kew-444421,,FALSE,,,
Olchoro,OLCT1P5G,East,14/11/2024,Poaceae,Panicum poaeoides Stapf,NA,NA,Panicum poaeoides Stapf,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,1961,1,wfo-0000896810,urn:lsid:ipni.org:names:225085-2,440116,Sacciolepis indica,species,wfo-4000033735,Chase,Poaceae,,,,Sacciolepis,,indica,,species,Valid,Proc. Biol. Soc. Washington 21: 8 (1908),Accepted,,,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (L.) Chase to Chase, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-440116 >The Plant List v.1.1.</",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225085-2,The Poaceae TEN,A,kew-440116,,TRUE,Synonym,wfo-0000885734,Panicum phleoides
Olchoro,OLCT1P5G,East,14/11/2024,Poaceae,Panicum poaeoides Stapf,NA,NA,Panicum poaeoides Stapf,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,1961,2,wfo-0000885808,urn:lsid:ipni.org:names:412708-1,429841,Panicum pooides,species,wfo-4000027882,Stapf,Poaceae,,,,Panicum,,pooides,,species,Valid,Fl. Trop. Afr. 9: 681 (1920),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Fl. Trop. Afr. [Oliver et al.] 9(4): 681. 1920 [5 Aug 1920] to Fl. Trop. Afr. 9: 681 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:412708-1,The Poaceae TEN,A,kew-429841,,FALSE,,,
Olchoro,OLCT1P5G,East,14/11/2024,Fabaceae,Indigofera schimperi Jaub. & Spach var. schimperi,NA,NA,Indigofera schimperi Jaub. & Spach var. schimperi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,29,1962,1,wfo-0000195045,urn:lsid:ipni.org:names:499959-1,4166,Indigofera schimperi,species,wfo-4000019058,Jaub. & Spach,Fabaceae,Papilionoideae,,,Indigofera,,schimperi,,species,Valid,Ill. Pl. Orient. 5: 94 (1856),Accepted,,,NA,"Source in seed data: ildis Update namepublishedIn from Ill. Pl. Orient. 5(49): 94, t. 484. 1856 [Aug 1856] to Ill. Pl. Orient. 5: 94 (1856), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://www.legumedata.org/taxonomy/taxon/2864669,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-4166,,FALSE,,,
Olchoro,OLCT1P5G,East,14/11/2024,Poaceae,Cynodon dactylon,NA,NA,Cynodon dactylon (L.) Pers.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1963,1,wfo-0000861178,urn:lsid:ipni.org:names:30244282-2,406339,Cynodon dactylon,species,wfo-4000010411,(L.) Pers.,Poaceae,,,,Cynodon,,dactylon,,species,Valid,Syn. Pl. 1: 85 (1805),Accepted,,wfo-0000883795,NA,"Source in seed data: wcs Updated namepublishedIn from Syn. Pl. 1: 85 1805 to Syn. Pl. [Persoon] 1: 85. 1805 [1 Apr-15 Jun 1805] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397065-1,The Poaceae TEN,A,kew-406339,,FALSE,,,
Olchoro,OLCT1P5G,East,14/11/2024,Acanthaceae,Dyschoriste radicans Nees,NA,NA,Dyschoriste radicans Nees,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1964,1,wfo-0000658381,urn:lsid:ipni.org:names:48192-1,907824,Dyschoriste radicans,species,wfo-4000012822,Nees,Acanthaceae,,,,Dyschoriste,,radicans,,species,Valid,Prodr.  11: 106 (1847),Accepted,,wfo-0000400904,NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Hochst. ex A.Rich.) Nees to Nees, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2779765 >The Plan",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:48190-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2779765,,FALSE,,,
Olchoro,OLCT1P5G,West,14/11/2024,Poaceae,Sporobolus pyramidalis P.Beauv.,NA,NA,Sporobolus pyramidalis P.Beauv.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,9,1965,1,wfo-0000901418,urn:lsid:ipni.org:names:422898-1,444421,Sporobolus pyramidalis,species,wfo-4000036182,P.Beauv.,Poaceae,,,,Sporobolus,,pyramidalis,,species,Valid,Fl. Oware 2: 36 (1816),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Fl. Oware 2: 36 1816 to Fl. Oware 2: 36 (1816), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-444421 >The Pl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:422898-1,The Poaceae TEN,A,kew-444421,,FALSE,,,
Olchoro,OLCT1P5G,West,14/11/2024,Poaceae,Themeda triandra Forssk.,NA,NA,Themeda triandra Forssk.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,1966,1,wfo-0000903590,urn:lsid:ipni.org:names:424214-1,446468,Themeda triandra,species,wfo-4000038151,Forssk.,Poaceae,,,,Themeda,,triandra,,species,Valid,Fl. Aegypt.-Arab. : 178 (1775),Accepted,,,NA,"Source in seed data: wcs Updated namepublishedIn from Fl. Aegypt.-Arab. 178 1775 to Fl. Aegypt.-Arab. 178. 1775 [1 Oct 1775] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:424213-1,The Poaceae TEN,A,kew-446468,,FALSE,,,
Olchoro,OLCT1P5G,West,14/11/2024,Poaceae,Cynodon dactylon,NA,NA,Cynodon dactylon (L.) Pers.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1967,1,wfo-0000861178,urn:lsid:ipni.org:names:30244282-2,406339,Cynodon dactylon,species,wfo-4000010411,(L.) Pers.,Poaceae,,,,Cynodon,,dactylon,,species,Valid,Syn. Pl. 1: 85 (1805),Accepted,,wfo-0000883795,NA,"Source in seed data: wcs Updated namepublishedIn from Syn. Pl. 1: 85 1805 to Syn. Pl. [Persoon] 1: 85. 1805 [1 Apr-15 Jun 1805] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397065-1,The Poaceae TEN,A,kew-406339,,FALSE,,,
Olchoro,OLCT1P5G,West,14/11/2024,Poaceae,Eragrostis tenuifolia,NA,NA,Eragrostis tenuifolia (A.Rich.) Steud.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1968,1,wfo-0000868522,urn:lsid:ipni.org:names:1064189-2,413280,Eragrostis tenuifolia,species,wfo-4000013668,(A.Rich.) Hochst. ex Steud.,Poaceae,,,,Eragrostis,,tenuifolia,,species,Valid,Syn. Pl. Glumac. 1: 268 (1854),Accepted,,wfo-0000894060,NA,"Source in seed data: wcs Update namepublishedIn from Syn. Pl. Glumac. 1: 268 1854 to Syn. Pl. Glumac. 1: 268 (1854), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1064189-2,The Poaceae TEN,A,kew-413280,,FALSE,,,
Olchoro,OLCT1P5G,West,14/11/2024,Acanthaceae,Dyschoriste radicans Nees,NA,NA,Dyschoriste radicans Nees,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1969,1,wfo-0000658381,urn:lsid:ipni.org:names:48192-1,907824,Dyschoriste radicans,species,wfo-4000012822,Nees,Acanthaceae,,,,Dyschoriste,,radicans,,species,Valid,Prodr.  11: 106 (1847),Accepted,,wfo-0000400904,NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Hochst. ex A.Rich.) Nees to Nees, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2779765 >The Plan",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:48190-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2779765,,FALSE,,,
Olchoro,OLCT1P5G,West,14/11/2024,Fabaceae,Indigofera schimperi Jaub. & Spach var. schimperi,NA,NA,Indigofera schimperi Jaub. & Spach var. schimperi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,29,1970,1,wfo-0000195045,urn:lsid:ipni.org:names:499959-1,4166,Indigofera schimperi,species,wfo-4000019058,Jaub. & Spach,Fabaceae,Papilionoideae,,,Indigofera,,schimperi,,species,Valid,Ill. Pl. Orient. 5: 94 (1856),Accepted,,,NA,"Source in seed data: ildis Update namepublishedIn from Ill. Pl. Orient. 5(49): 94, t. 484. 1856 [Aug 1856] to Ill. Pl. Orient. 5: 94 (1856), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://www.legumedata.org/taxonomy/taxon/2864669,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-4166,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Ebenaceae,Euclea divinorum Hiern,NA,NA,Euclea divinorum Hiern,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,1971,1,wfo-0000681081,urn:lsid:ipni.org:names:323301-1,385302,Euclea divinorum,species,wfo-4000014120,Hiern,Ebenaceae,,,,Euclea,,divinorum,,species,Valid,Trans. Cambridge Philos. Soc. 12: 99 (1873),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Trans. Cambridge Philos. Soc. 12: 99 1873 to Trans. Cambridge Philos. Soc. 12: 99 (1873), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",http://www.theplantlist.org/tpl1.1/record/kew-2802658,The Ebenaceae TEN,A,kew-2802658,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Ebenaceae,Diospyros abyssinica,NA,NA,Diospyros abyssinica (Hiern) F.White ssp. abyssinica,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1972,1,wfo-0000648453,urn:lsid:ipni.org:names:322036-1,383604,Diospyros abyssinica,species,wfo-4000011857,(Hiern) F.White,Ebenaceae,,,,Diospyros,,abyssinica,,species,Valid,Bull. Jard. Bot. État Bruxelles 26: 241 (1956),Accepted,,wfo-0000376011,NA,"Source in seed data: wcs Update namepublishedIn from Bull. Jard. Bot. État 26: 241 1956 to Bull. Jard. Bot. État Bruxelles 26: 241 (1956), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",http://www.theplantlist.org/tpl1.1/record/kew-2769320,The Ebenaceae TEN,A,kew-2769320,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Euphorbiaceae,Croton dichogamus Pax,NA,NA,Croton dichogamus Pax,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,4,1973,1,wfo-0000927820,urn:lsid:ipni.org:names:342422-1,49769,Croton dichogamus,species,wfo-4000009788,Pax,Euphorbiaceae,,,,Croton,,dichogamus,,species,Valid,Bot. Jahrb. Syst. 43: 78 (1909),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Bot. Jahrb. Syst. 43: 78 1909 to Bot. Jahrb. Syst. 43: 78 (1909), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342422-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-49769,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Phyllanthaceae,Phyllanthus sepialis Müll.Arg.,NA,NA,Phyllanthus sepialis Müll.Arg.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,10,1974,1,wfo-0000272075,urn:lsid:ipni.org:names:354666-1,154888,Phyllanthus sepialis,species,wfo-4000029389,Müll.Arg.,Phyllanthaceae,,,,Phyllanthus,,sepialis,,species,Valid,Naturwiss. Verein Abh. Bremen 7: 25 (1880),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Naturwiss. Verein Abh. Bremen 7: 25 1880 to Naturwiss. Verein Abh. Bremen 7: 25 (1880), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:354666-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-154888,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Acanthaceae,Justicia diclipteroides Lindau,NA,NA,Justicia diclipteroides Lindau,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,1975,1,wfo-0001045150,urn:lsid:ipni.org:names:50627-1,103127,Justicia diclipteroides,species,wfo-4000019746,Lindau,Acanthaceae,,,,Justicia,,diclipteroides,,species,Valid,Bot. Jahrb. Syst.  20: 65 (1894),Accepted,,,NA,"Source in seed data: tro Update namepublishedIn from Bot. Jahrb. Syst. 20(1-2): 65. 1894 [16 Nov 1894] to Bot. Jahrb. Syst. 20: 65 (1894), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlis",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:50627-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-103127,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Poaceae,Setaria megaphylla,NA,NA,Setaria megaphylla (Steud.) T.Durand & Schinz,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1976,1,wfo-0000899377,urn:lsid:ipni.org:names:421678-1,442540,Setaria megaphylla,species,wfo-4000035199,(Steud.) T.Durand & Schinz,Poaceae,,,,Setaria,,megaphylla,,species,Valid,Consp. Fl. Afric. 5: 773 (1894),Accepted,,wfo-0000885147,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) T.Durand & Schinz to T.Durand & Schinz, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421678-1,The Poaceae TEN,A,kew-442540,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Malvaceae,Hibiscus calyphyllus Cav.,NA,NA,Hibiscus calyphyllus Cav.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,15,1977,1,wfo-0000722390,urn:lsid:ipni.org:names:560057-1,976856,Hibiscus calyphyllus,species,wfo-4000017873,Cav.,Malvaceae,,,,Hibiscus,,calyphyllus,,species,Valid,Diss. 4: 283 (1787),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Diss. 5, Quinta Diss. Bot. 283. 1788 [23-26 Jul 1788] to Diss. 4: 283 (1787), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tp",http://www.theplantlist.org/tpl1.1/record/kew-2849646,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2849646,,TRUE,Synonym,wfo-1200097748,Hibiscus calyphyllus var. grandiflorus
Olchoro,OLCT2P1F,General,14/11/2024,Rubiaceae,Pavetta subcana Hiern var. longiflora,NA,NA,Pavetta subcana Hiern var. longiflora (Vatke) Bridson,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,22,1978,1,wfo-0000265891,urn:lsid:ipni.org:names:760060-1,148950,Pavetta subcana,species,wfo-4000028355,Hiern,Rubiaceae,,,,Pavetta,,subcana,,species,Valid,Fl. Trop. Afr.  3: 172 (1877),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Fl. Trop. Afr. [Oliver et al.] 3: 172. 1877 [Oct 1877] to Fl. Trop. Afr. 3: 172 (1877), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:760060-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-148950,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Amaranthaceae,Achyranthes aspera L.,NA,NA,Achyranthes aspera L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,1979,1,wfo-0000516177,urn:lsid:ipni.org:names:2468-2,749857,Achyranthes aspera,species,wfo-4000000251,L.,Amaranthaceae,,,,Achyranthes,,aspera,,species,Valid,Sp. Pl. : 204 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 204 1753 to Sp. Pl. : 204 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2617475 >The Plant L",http://www.theplantlist.org/tpl1.1/record/kew-2617475,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2617475,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Lamiaceae,Ocimum gratissimum Forssk.,NA,NA,Ocimum gratissimum Forssk.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,1980,1,wfo-0000253342,urn:lsid:ipni.org:names:452969-1,136923,Ocimum gratissimum,species,wfo-4000026511,L.,Lamiaceae,,,,Ocimum,,gratissimum,,species,Valid,Sp. Pl. : 1197 (1753),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 1197 1753 to Sp. Pl. : 1197 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-136923 >The Plant ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:452969-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-136923,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Lamiaceae,Ocimum gratissimum Forssk.,NA,NA,Ocimum gratissimum Forssk.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,1980,2,wfo-1000031677,urn:lsid:ipni.org:names:77201331-1,wcvp-533257,Coleus yemenensis,species,wfo-4000008914,A.J.Paton,Lamiaceae,,,,Coleus,,yemenensis,,species,Valid,PhytoKeys  129: 111 (2019),Accepted,,,NA,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77201331-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,TRUE,Synonym,wfo-0000253343,Ocimum gratissimum
Olchoro,OLCT2P1F,General,14/11/2024,Malvaceae,Sida acuta Burm.f.,NA,NA,Sida acuta Burm.f.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,1981,1,wfo-0000496936,urn:lsid:ipni.org:names:57641-3,721804,Sida acuta,species,wfo-4000035304,Burm.f.,Malvaceae,,,,Sida,,acuta,,species,Valid,Flora Indica 1768,Accepted,,,NA,"Source in seed data: cmp Updated namepublishedIn from Fl. Indica 147 1768 to Flora Indica 1768 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2588280 >The Plant",http://www.theplantlist.org/tpl1.1/record/kew-2588280,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2588280,,FALSE,,,
Olchoro,OLCT2P1F,General,14/11/2024,Acanthaceae,Justicia flava Vahl,NA,NA,Justicia flava Vahl,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,5,1982,1,wfo-0000354374,urn:lsid:ipni.org:names:50729-1,470883,Justicia flava,species,wfo-4000019746,(Forssk.) Vahl,Acanthaceae,,,,Justicia,,flava,,species,Valid,Symb. Bot.  2: 15 (1791),Accepted,,wfo-0000737813,NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Forssk.) Vahl to Vahl, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2330627 >The Plant List v.1.",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:50729-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2330627,,FALSE,,,
